Mileage,EngineV,log_price,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
77,1.8,8.131530710604252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
42,1.3,9.472704636443673,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
30,3.0,10.85707406915398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,3.0,10.537415373436103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
270,3.0,9.367344120785848,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2.2,11.050874132231819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.5,9.497121788959566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,3.0,11.659619844121032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,3.0,10.21464198117305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128,4.5,11.06663836234181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,5.0,11.769287134472648,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
129,2.5,9.38429367909962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2.0,10.768484990022733,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,2.2,9.457200449907708,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
375,2.0,8.268731832117737,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
11,1.0,9.445412494155667,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
235,1.4,8.630521876723241,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
127,1.8,9.883284845218608,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15,2.5,10.271596874100524,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
273,2.0,9.296518068217235,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
169,1.8,9.350102314351341,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
275,3.5,9.205327830152639,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
195,2.2,10.077440859659566,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
46,1.6,9.07680897935166,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
28,1.6,9.898475010712584,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
226,1.8,8.699514748210191,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
136,1.6,9.464982590349763,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
221,4.5,9.104868739033948,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
244,2.5,9.071078304642676,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
44,2.0,9.893437216682626,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
51,1.6,9.104979856318357,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
58,2.0,9.95227771670556,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
275,2.5,7.649692623711514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400,2.3,8.517193191416238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90,1.6,9.159047077588632,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
167,2.0,10.448714603019452,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,1.6,9.190137664658664,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
293,1.8,9.249464926660233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,2.2,10.645424897265505,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60,1.2,9.581903928408666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,1.3,9.519399566850016,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
250,3.0,8.101677747454572,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,10.460217466053093,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
180,2.3,8.411832675758411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
280,1.9,7.495541943884256,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
140,2.4,9.47262771040802,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
240,1.9,9.082507000466299,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
152,4.2,9.998797732340453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,3.5,10.478836072317618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
330,1.9,7.8632667240095735,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1.6,9.37745945452694,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
207,1.9,8.987196820661973,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,2.0,10.860060933509942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,2.5,8.575462099540212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123,1.9,7.495541943884256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
216,1.9,9.047821442478408,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,5.0,11.512915464920228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
233,4.0,10.043249494911286,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
131,2.0,9.38429367909962,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
200,2.6,8.85352256068954,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
345,3.0,9.21024036697585,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
200,2.7,9.104868739033948,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
206,2.0,9.287301413112312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
200,2.2,9.350102314351341,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
420,1.8,7.7406644019172415,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
310,2.5,7.600902459542082,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,2.0,10.271596874100524,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
285,3.0,8.948975607841776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.5,9.952098653055574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
126,1.6,9.0595174822416,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
156,1.8,9.305650551780507,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
260,3.2,9.323669057283185,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
270,3.0,8.517193191416238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
221,2.0,9.60911649193355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
280,2.9,9.159047077588632,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
220,2.8,8.948975607841776,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
88,2.5,9.994241915804592,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,3.0,11.258033215341438,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
245,2.2,8.987196820661973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
396,2.2,7.695757990554761,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
95,6.3,10.643041105910228,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
198,1.8,9.918376165029878,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
71,2.4,9.568014816247999,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
70,3.0,11.326595886778735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311,2.0,8.779557455883728,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
281,2.2,9.047821442478408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
181,1.5,8.594154232552366,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
238,4.0,9.72913416539135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,2.0,10.03889218954233,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
143,3.2,9.966462351697517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2.5,9.74090979777877,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
110,1.8,9.6614159913364,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
244,2.2,8.575462099540212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
280,3.7,9.711115659888671,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
250,1.9,9.104868739033948,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
51,1.6,9.605755144230846,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
112,3.0,10.089967119478747,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2.0,11.104957226643945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,4.8,10.106428396532818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
174,4.0,10.064713146035349,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
229,2.0,9.581903928408666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1.5,9.495590740230375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
245,2.2,9.047821442478408,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
146,1.8,9.975808214115753,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
174,2.0,9.210340371976184,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
356,2.3,8.411832675758411,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
166,2.0,9.994241915804592,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,2.2,11.540540632003202,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
70,1.5,8.955448122347393,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
253,1.9,9.185022563991893,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
150,1.9,8.039157390473237,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
200,1.8,7.549609165154532,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
217,3.0,9.568014816247999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.5,8.366370301681654,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
127,3.0,9.740968623038354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2.0,9.798071479779479,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,3.0,11.502875129116727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
114,1.6,8.039157390473237,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
113,1.5,8.85352256068954,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
102,3.5,9.539644119118783,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
68,3.0,11.134589024250317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2.2,9.375854810453756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39,3.0,11.65750188607747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210,4.2,9.95227771670556,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
220,1.7,8.055157731819678,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
300,1.8,7.575584651557793,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,2.5,9.433483923290392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
232,1.9,8.039157390473237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
252,4.2,9.893437216682626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
236,2.5,8.34283980427146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,1.9,7.649692623711514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,3.0,10.388995368317829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
180,2.0,9.648595302907339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
224,2.6,9.350102314351341,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
265,1.8,8.006367567650246,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
200,2.8,8.422882511944996,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
134,4.4,9.840387995592812,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
172,3.6,9.88837391472608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
180,1.5,9.301094735244646,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
128,1.9,9.169518377455928,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
96,1.4,8.809862805379057,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
74,2.0,10.06475570013225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,2.0,9.104979856318357,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,2.0,10.565247259854441,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
380,2.4,8.612503371220562,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
150,2.2,9.375854810453756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
43,3.0,10.868568448579715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
80,2.0,10.357742824813725,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
161,2.0,10.034515814942532,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
130,2.5,9.95227771670556,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
172,2.8,9.126958763037132,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
320,2.7,9.20029003612268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
265,1.8,7.313220387090301,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
386,5.0,7.955074273262696,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48,2.0,9.903437551286085,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
159,1.4,9.328123407632566,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,2.4,10.736396675471232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2.2,9.814656338829513,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,2.0,10.666627104916108,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
256,3.0,9.820105943597078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,2.0,9.464982590349763,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
126,4.7,10.534759329377986,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5,2.0,10.736396675471232,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
377,2.0,8.779557455883728,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53,2.0,10.92512880001811,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
190,1.6,8.83927669058535,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
16,5.5,11.55214617812351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
200,1.6,8.556413904569519,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
147,2.0,9.035986984831405,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
200,1.8,7.27931883541462,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
103,2.0,9.525151111816216,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
45,1.8,9.849559210510572,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
247,2.2,9.472704636443673,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
67,2.0,9.893437216682626,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
213,2.2,10.021270588192511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
190,6.0,9.878169744551839,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
300,3.2,8.716044050161402,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109,1.8,9.852194258148577,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
350,2.2,8.242493153187626,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
250,2.5,9.093806555720231,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
350,1.9,8.987196820661973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
300,3.0,8.411832675758411,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,2.4,7.8632667240095735,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
240,2.5,8.366370301681654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,3.0,11.321220016865933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
214,2.5,9.210340371976184,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
44,3.0,10.933106969717286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,3.0,9.98506753952855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,4.4,11.407553838139561,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
92,2.0,9.126958763037132,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
167,3.0,9.98506753952855,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
149,5.46,10.21464198117305,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
132,2.5,9.629050706834368,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
86,1.2,9.190137664658664,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
178,3.0,9.581903928408666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
120,1.5,8.961879012677683,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
210,2.2,9.632334782035558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
196,2.4,9.51044496442652,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
150,4.2,10.057623946547059,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
90,1.8,9.84161214881804,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
193,1.6,8.809862805379057,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
212,2.0,9.011889433252344,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
210,1.8,7.408530566894626,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
44,3.0,10.809727948556782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2.0,10.03889218954233,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
110,1.9,9.239899174217728,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
175,2.4,9.433483923290392,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
170,1.6,8.824677891164198,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,1.5,10.419300717813158,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1.6,9.938432309883506,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
220,2.0,7.312553498102598,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
56,2.0,9.846917201047734,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1,2.0,11.119882876860622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2.0,10.858998997563564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,2.0,9.785660765922685,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
73,4.0,10.414303176252119,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,3.0,11.395132429263844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,1.9,8.915969311373605,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
95,4.7,10.373178632943564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
263,3.0,9.560997243589352,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
202,1.5,8.748304912379623,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
188,1.5,8.37793112408273,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
155,1.5,9.314700387300425,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
132,2.8,8.748304912379623,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
256,1.5,8.101677747454572,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
300,2.0,8.915969311373605,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
145,1.6,7.52294091807237,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
360,2.2,9.546812608597396,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
226,2.3,9.461099090323366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30,1.6,9.814656338829513,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
97,1.4,9.595602772766828,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
250,2.8,8.006367567650246,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
247,4.0,9.47262771040802,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
177,2.2,9.380083146563278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
128,1.8,9.878169744551839,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
69,2.0,9.913437883389296,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
186,3.2,9.392661928770137,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
162,1.8,9.786953736280177,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
154,2.7,9.72913416539135,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
250,2.2,9.268609280100158,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3.0,11.652678711655406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
124,1.5,8.45531778769815,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
251,5.0,9.903487552536127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3.0,11.561706105284784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
198,4.0,9.104979856318357,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
83,3.5,10.499573020252942,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
88,2.0,9.87302834505142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
230,2.0,8.948975607841776,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
69,2.5,9.769956159911606,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
100,2.0,10.341742483467284,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,2.7,10.425712951252992,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
233,3.0,9.51044496442652,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150,2.0,8.496990484098719,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
340,2.2,8.948975607841776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
175,1.5,9.296518068217235,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
303,2.5,7.696212639346407,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,3.0,8.881836305004146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,1.6,9.121509158269568,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10,2.8,8.68270762989381,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
206,1.6,8.476371196895983,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
200,1.8,7.313220387090301,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
62,1.2,9.159047077588632,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
395,2.3,8.160518247477505,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
300,1.8,8.202482446576537,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
160,3.0,11.05089000537367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240,1.9,8.794824928014517,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
185,1.8,9.230142999272362,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
68,1.4,9.90323752128092,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
56,1.5,9.190137664658664,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
198,6.0,9.323669057283185,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
117,2.5,9.798127036878302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2.0,10.257659366256743,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
81,2.0,9.190137664658664,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
247,2.5,8.268731832117737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,10.030633287678308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
298,2.5,8.779557455883728,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
300,1.9,8.51699317141357,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
176,1.5,9.116029692504942,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
319,2.2,9.305650551780507,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
159,1.6,8.881836305004146,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
191,2.2,9.296518068217235,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
74,4.2,10.46310334047155,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
134,2.4,9.350102314351341,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
154,2.2,9.21024036697585,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
220,1.5,8.389359819906353,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
367,1.6,8.294049640102028,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
90,3.0,10.308919326755392,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
65,1.6,9.602382459752207,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,2.5,8.612503371220562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,2.0,10.579819140167512,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
215,3.8,9.740968623038354,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
18,2.5,9.947504437952903,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
137,2.2,9.615805480084347,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
200,1.6,7.52294091807237,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
47,1.4,8.83927669058535,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
245,2.0,9.39182824802156,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
55,3.0,10.621327345686446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,2.0,10.645424897265505,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
128,1.5,8.948975607841776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
265,1.9,8.955448122347393,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
83,1.6,9.22029070282935,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
128,1.5,8.922658299524402,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
220,2.5,7.90100705199242,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,6.3,11.22390916950531,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
200,1.9,6.684611727667927,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89,3.8,9.792555991828847,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
213,3.0,10.275051108968611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
188,3.0,9.746833742490752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338,3.0,7.3777589082278725,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300,4.3,9.373903755841548,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
299,2.2,8.809713540508268,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
240,3.0,8.268731832117737,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212,1.6,8.779557455883728,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
77,3.0,10.849337086651827,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
